"year_","country","zone_id","month_grouped","hour_grouped","total_direct_carbon_emission","next_direct_carbon_emission","direct_decrease_or_increase","total_lca_carbon_emission","next_lca_carbon_emission","lca_decrease_or_increase","avg_renewable_percentage","avg_low_carbon_percentage"
"2021","Finland","FI","11","23","3523.42","0","0","4606.26","0","0","48.99","82.29"
"2021","Finland","FI","12","0","5694.95","5708.38","0.24","6926.21","6939.06","0.19","42.94","73.27"
"2021","Finland","FI","12","1","5708.38","5693.33","-0.26","6939.06","6920.46","-0.27","42.69","73.17"
"2021","Finland","FI","12","2","5693.33","5668.46","-0.44","6920.46","6893.19","-0.39","42.94","73.20"
"2021","Finland","FI","12","3","5668.46","5670.18","0.03","6893.19","6904.46","0.16","43.39","73.26"
"2021","Finland","FI","12","4","5670.18","5761.48","1.61","6904.46","7013.32","1.58","44.36","73.19"
"2021","Finland","FI","12","5","5761.48","5787.53","0.45","7013.32","7047.04","0.48","44.88","72.72"
"2021","Finland","FI","12","6","5787.53","5879.70","1.59","7047.04","7152.93","1.50","45.59","72.47"
"2021","Finland","FI","12","7","5879.70","5923.19","0.74","7152.93","7201.21","0.67","45.55","71.93"
"2021","Finland","FI","12","8","5923.19","5927.99","0.08","7201.21","7204.92","0.05","45.35","71.64"
"2021","Finland","FI","12","9","5927.99","5946.73","0.32","7204.92","7228.03","0.32","45.36","71.60"
"2021","Finland","FI","12","10","5946.73","5960.05","0.22","7228.03","7244.52","0.23","45.33","71.52"
"2021","Finland","FI","12","11","5960.05","5948.64","-0.19","7244.52","7231.07","-0.19","45.19","71.47"
"2021","Finland","FI","12","12","5948.64","5902.97","-0.77","7231.07","7176.75","-0.75","45.30","71.54"
"2021","Finland","FI","12","13","5902.97","5880.86","-0.37","7176.75","7151.86","-0.35","45.76","71.73"
"2021","Finland","FI","12","14","5880.86","5889.74","0.15","7151.86","7164.84","0.18","46.07","71.88"
"2021","Finland","FI","12","15","5889.74","5929.92","0.68","7164.84","7204.79","0.56","46.27","71.89"
"2021","Finland","FI","12","16","5929.92","5931.99","0.03","7204.79","7207.38","0.04","46.08","71.67"
"2021","Finland","FI","12","17","5931.99","5919.87","-0.20","7207.38","7201.80","-0.08","45.92","71.64"
"2021","Finland","FI","12","18","5919.87","5953.76","0.57","7201.80","7239.44","0.52","45.48","71.69"
"2021","Finland","FI","12","19","5953.76","5736.45","-3.65","7239.44","6999.45","-3.32","44.43","71.55"
"2021","Finland","FI","12","20","5736.45","5707.94","-0.50","6999.45","6952.64","-0.67","45.05","72.69"
"2021","Finland","FI","12","21","5707.94","5708.52","0.01","6952.64","6945.03","-0.11","44.45","73.07"
"2021","Finland","FI","12","22","5708.52","5686.32","-0.39","6945.03","6911.48","-0.48","43.58","73.29"
"2021","Finland","FI","12","23","5686.32","0","0","6911.48","0","0","43.09","73.38"
"2022","Finland","FI","1","0","4351.63","4342.15","-0.22","5361.34","5351.75","-0.18","45.88","77.88"
"2022","Finland","FI","1","1","4342.15","4340.66","-0.03","5351.75","5354.50","0.05","45.65","77.88"
"2022","Finland","FI","1","2","4340.66","4353.21","0.29","5354.50","5366.53","0.22","45.74","77.85"
"2022","Finland","FI","1","3","4353.21","4403.30","1.15","5366.53","5410.61","0.82","46.36","77.77"
"2022","Finland","FI","1","4","4403.30","4464.62","1.39","5410.61","5480.42","1.29","47.28","77.56"
"2022","Finland","FI","1","5","4464.62","4509.87","1.01","5480.42","5534.26","0.98","48.01","77.31"
"2022","Finland","FI","1","6","4509.87","4556.42","1.03","5534.26","5594.81","1.09","48.79","77.05"
"2022","Finland","FI","1","7","4556.42","4544.65","-0.26","5594.81","5578.08","-0.30","48.94","76.82"
"2022","Finland","FI","1","8","4544.65","4526.77","-0.39","5578.08","5553.70","-0.44","49.14","76.84"
"2022","Finland","FI","1","9","4526.77","4525.76","-0.02","5553.70","5552.79","-0.02","49.40","76.90"
"2022","Finland","FI","1","10","4525.76","4525.72","0.00","5552.79","5557.17","0.08","49.39","76.92"
"2022","Finland","FI","1","11","4525.72","4529.76","0.09","5557.17","5561.53","0.08","49.21","76.91"
"2022","Finland","FI","1","12","4529.76","4526.81","-0.07","5561.53","5562.06","0.01","49.13","76.89"
"2022","Finland","FI","1","13","4526.81","4511.66","-0.33","5562.06","5545.11","-0.30","49.34","76.91"
"2022","Finland","FI","1","14","4511.66","4519.27","0.17","5545.11","5544.17","-0.02","49.80","77.03"
"2022","Finland","FI","1","15","4519.27","4576.55","1.27","5544.17","5599.48","1.00","50.33","77.03"
"2022","Finland","FI","1","16","4576.55","4577.03","0.01","5599.48","5601.23","0.03","50.23","76.71"
"2022","Finland","FI","1","17","4577.03","4644.15","1.47","5601.23","5663.05","1.10","50.00","76.69"
"2022","Finland","FI","1","18","4644.15","4697.30","1.14","5663.05","5711.27","0.85","48.94","76.33"
"2022","Finland","FI","1","19","4697.30","4566.38","-2.79","5711.27","5560.54","-2.64","47.75","76.15"
"2022","Finland","FI","1","20","4566.38","4522.13","-0.97","5560.54","5514.80","-0.82","48.08","76.88"
"2022","Finland","FI","1","21","4522.13","4471.32","-1.12","5514.80","5471.08","-0.79","47.53","77.11"
"2022","Finland","FI","1","22","4471.32","4395.37","-1.70","5471.08","5402.33","-1.26","46.65","77.37"
"2022","Finland","FI","1","23","4395.37","0","0","5402.33","0","0","46.29","77.70"
"2022","Finland","FI","2","0","3607.68","3563.74","-1.22","4533.66","4503.72","-0.66","47.58","79.85"
"2022","Finland","FI","2","1","3563.74","3539.78","-0.67","4503.72","4484.92","-0.42","47.67","80.13"
"2022","Finland","FI","2","2","3539.78","3640.07","2.83","4484.92","4575.68","2.02","47.86","80.26"
"2022","Finland","FI","2","3","3640.07","3760.96","3.32","4575.68","4677.48","2.22","47.75","79.66"
"2022","Finland","FI","2","4","3760.96","3889.02","3.40","4677.48","4814.99","2.94","48.15","78.99"
"2022","Finland","FI","2","5","3889.02","4002.02","2.91","4814.99","4940.44","2.61","48.53","78.27"
"2022","Finland","FI","2","6","4002.02","4040.71","0.97","4940.44","4982.43","0.85","48.83","77.63"
"2022","Finland","FI","2","7","4040.71","4045.83","0.13","4982.43","4983.93","0.03","49.16","77.50"
"2022","Finland","FI","2","8","4045.83","4049.09","0.08","4983.93","4984.49","0.01","49.03","77.45"
"2022","Finland","FI","2","9","4049.09","4101.38","1.29","4984.49","5032.50","0.96","48.70","77.40"
"2022","Finland","FI","2","10","4101.38","4113.64","0.30","5032.50","5039.75","0.14","47.87","77.06"
"2022","Finland","FI","2","11","4113.64","4084.22","-0.72","5039.75","5012.38","-0.54","47.37","76.94"
"2022","Finland","FI","2","12","4084.22","4051.83","-0.79","5012.38","4984.36","-0.56","47.29","77.14"
"2022","Finland","FI","2","13","4051.83","4046.83","-0.12","4984.36","4981.14","-0.06","47.64","77.37"
"2022","Finland","FI","2","14","4046.83","4032.63","-0.35","4981.14","4951.08","-0.60","48.23","77.41"
"2022","Finland","FI","2","15","4032.63","4048.71","0.40","4951.08","4956.24","0.10","49.40","77.52"
"2022","Finland","FI","2","16","4048.71","4034.09","-0.36","4956.24","4936.80","-0.39","50.20","77.45"
"2022","Finland","FI","2","17","4034.09","4061.42","0.68","4936.80","4952.37","0.32","50.43","77.52"
"2022","Finland","FI","2","18","4061.42","4009.78","-1.27","4952.37","4895.26","-1.15","49.39","77.25"
"2022","Finland","FI","2","19","4009.78","3866.27","-3.58","4895.26","4735.84","-3.26","48.50","77.49"
"2022","Finland","FI","2","20","3866.27","3792.33","-1.91","4735.84","4671.55","-1.36","48.69","78.28"
"2022","Finland","FI","2","21","3792.33","3691.80","-2.65","4671.55","4588.33","-1.78","48.29","78.70"
"2022","Finland","FI","2","22","3691.80","3628.03","-1.73","4588.33","4531.13","-1.25","47.95","79.31"
"2022","Finland","FI","2","23","3628.03","0","0","4531.13","0","0","47.61","79.67"
"2022","Finland","FI","3","0","3969.43","3984.89","0.39","4889.04","4911.02","0.45","45.51","79.61"
"2022","Finland","FI","3","1","3984.89","4001.03","0.41","4911.02","4932.44","0.44","45.53","79.54"
"2022","Finland","FI","3","2","4001.03","3995.56","-0.14","4932.44","4938.62","0.13","46.04","79.45"
"2022","Finland","FI","3","3","3995.56","3998.91","0.08","4938.62","4958.80","0.41","47.32","79.55"
"2022","Finland","FI","3","4","3998.91","4032.90","0.85","4958.80","5006.37","0.96","48.77","79.66"
"2022","Finland","FI","3","5","4032.90","4084.12","1.27","5006.37","5064.88","1.17","49.46","79.57"
"2022","Finland","FI","3","6","4084.12","4120.45","0.89","5064.88","5107.22","0.84","49.54","79.30"
"2022","Finland","FI","3","7","4120.45","4159.56","0.95","5107.22","5153.29","0.90","48.98","79.06"
"2022","Finland","FI","3","8","4159.56","4150.39","-0.22","5153.29","5143.20","-0.20","48.26","78.84"
"2022","Finland","FI","3","9","4150.39","4125.15","-0.61","5143.20","5118.71","-0.48","47.68","78.84"
"2022","Finland","FI","3","10","4125.15","4100.21","-0.60","5118.71","5088.64","-0.59","47.07","78.93"
"2022","Finland","FI","3","11","4100.21","4050.07","-1.22","5088.64","5032.58","-1.10","46.75","79.00"
"2022","Finland","FI","3","12","4050.07","3978.36","-1.77","5032.58","4956.91","-1.50","46.61","79.24"
"2022","Finland","FI","3","13","3978.36","3962.51","-0.40","4956.91","4940.65","-0.33","46.92","79.60"
"2022","Finland","FI","3","14","3962.51","3988.00","0.64","4940.65","4968.62","0.57","47.27","79.69"
"2022","Finland","FI","3","15","3988.00","4003.62","0.39","4968.62","4975.78","0.14","47.89","79.61"
"2022","Finland","FI","3","16","4003.62","3981.40","-0.55","4975.78","4949.14","-0.54","49.01","79.60"
"2022","Finland","FI","3","17","3981.40","4044.83","1.59","4949.14","4994.32","0.91","50.18","79.78"
"2022","Finland","FI","3","18","4044.83","4021.35","-0.58","4994.32","4965.71","-0.57","49.42","79.40"
"2022","Finland","FI","3","19","4021.35","3899.80","-3.02","4965.71","4822.34","-2.89","48.42","79.47"
"2022","Finland","FI","3","20","3899.80","3903.65","0.10","4822.34","4827.67","0.11","48.81","80.07"
"2022","Finland","FI","3","21","3903.65","3942.83","1.00","4827.67","4865.73","0.79","47.95","80.06"
"2022","Finland","FI","3","22","3942.83","3988.72","1.16","4865.73","4910.58","0.92","46.62","79.84"
"2022","Finland","FI","3","23","3988.72","0","0","4910.58","0","0","45.62","79.56"
"2022","Finland","FI","4","0","3754.55","3753.38","-0.03","4662.65","4659.46","-0.07","40.66","80.20"
"2022","Finland","FI","4","1","3753.38","3750.90","-0.07","4659.46","4657.19","-0.05","41.06","80.18"
"2022","Finland","FI","4","2","3750.90","3734.95","-0.43","4657.19","4644.84","-0.27","41.84","80.26"
"2022","Finland","FI","4","3","3734.95","3702.07","-0.88","4644.84","4631.17","-0.29","43.51","80.49"
"2022","Finland","FI","4","4","3702.07","3727.91","0.70","4631.17","4660.09","0.62","44.92","80.85"
"2022","Finland","FI","4","5","3727.91","3743.34","0.41","4660.09","4682.35","0.48","45.41","80.80"
"2022","Finland","FI","4","6","3743.34","3763.38","0.54","4682.35","4710.60","0.60","45.43","80.79"
"2022","Finland","FI","4","7","3763.38","3739.46","-0.64","4710.60","4688.17","-0.48","45.10","80.69"
"2022","Finland","FI","4","8","3739.46","3635.35","-2.78","4688.17","4597.42","-1.94","45.03","80.77"
"2022","Finland","FI","4","9","3635.35","3568.15","-1.85","4597.42","4522.89","-1.62","44.81","81.33"
"2022","Finland","FI","4","10","3568.15","3534.00","-0.96","4522.89","4482.91","-0.88","44.79","81.64"
"2022","Finland","FI","4","11","3534.00","3613.27","2.24","4482.91","4545.12","1.39","44.40","81.76"
"2022","Finland","FI","4","12","3613.27","3573.32","-1.11","4545.12","4496.98","-1.06","43.61","81.25"
"2022","Finland","FI","4","13","3573.32","3493.11","-2.24","4496.98","4421.64","-1.68","44.22","81.46"
"2022","Finland","FI","4","14","3493.11","3538.33","1.29","4421.64","4466.12","1.01","45.41","81.92"
"2022","Finland","FI","4","15","3538.33","3608.44","1.98","4466.12","4536.53","1.58","45.87","81.72"
"2022","Finland","FI","4","16","3608.44","3648.68","1.12","4536.53","4573.79","0.82","46.17","81.39"
"2022","Finland","FI","4","17","3648.68","3814.69","4.55","4573.79","4719.38","3.18","46.36","81.18"
"2022","Finland","FI","4","18","3814.69","3800.49","-0.37","4719.38","4676.55","-0.91","45.25","80.22"
"2022","Finland","FI","4","19","3800.49","3781.54","-0.50","4676.55","4657.63","-0.40","45.51","80.22"
"2022","Finland","FI","4","20","3781.54","3784.62","0.08","4657.63","4664.45","0.15","44.60","80.25"
"2022","Finland","FI","4","21","3784.62","3738.66","-1.21","4664.45","4628.29","-0.78","43.15","80.14"
"2022","Finland","FI","4","22","3738.66","3710.01","-0.77","4628.29","4610.80","-0.38","42.12","80.31"
"2022","Finland","FI","4","23","3710.01","0","0","4610.80","0","0","41.64","80.46"
"2022","Finland","FI","5","0","2437.90","2460.52","0.93","3426.54","3453.42","0.78","58.91","87.66"
"2022","Finland","FI","5","1","2460.52","2535.47","3.05","3453.42","3528.28","2.17","58.65","87.54"
"2022","Finland","FI","5","2","2535.47","2705.87","6.72","3528.28","3698.95","4.84","58.21","87.18"
"2022","Finland","FI","5","3","2705.87","2986.24","10.36","3698.95","4008.17","8.36","57.92","86.51"
"2022","Finland","FI","5","4","2986.24","3192.80","6.92","4008.17","4228.67","5.50","56.96","85.32"
"2022","Finland","FI","5","5","3192.80","3270.14","2.42","4228.67","4313.00","1.99","56.16","84.39"
"2022","Finland","FI","5","6","3270.14","3240.18","-0.92","4313.00","4280.60","-0.75","55.93","84.09"
"2022","Finland","FI","5","7","3240.18","3198.93","-1.27","4280.60","4229.06","-1.20","56.07","84.24"
"2022","Finland","FI","5","8","3198.93","3099.59","-3.11","4229.06","4126.69","-2.42","56.28","84.37"
"2022","Finland","FI","5","9","3099.59","3032.61","-2.16","4126.69","4049.77","-1.86","56.73","84.81"
"2022","Finland","FI","5","10","3032.61","2955.91","-2.53","4049.77","3965.13","-2.09","56.95","85.07"
"2022","Finland","FI","5","11","2955.91","2898.50","-1.94","3965.13","3892.15","-1.84","57.24","85.43"
"2022","Finland","FI","5","12","2898.50","2892.58","-0.20","3892.15","3880.47","-0.30","57.36","85.65"
"2022","Finland","FI","5","13","2892.58","2962.98","2.43","3880.47","3958.96","2.02","57.43","85.64"
"2022","Finland","FI","5","14","2962.98","3026.73","2.15","3958.96","4025.44","1.68","57.27","85.36"
"2022","Finland","FI","5","15","3026.73","3081.18","1.80","4025.44","4085.97","1.50","57.44","85.06"
"2022","Finland","FI","5","16","3081.18","3075.53","-0.18","4085.97","4084.13","-0.05","57.67","84.87"
"2022","Finland","FI","5","17","3075.53","3096.40","0.68","4084.13","4110.51","0.65","57.60","84.87"
"2022","Finland","FI","5","18","3096.40","2984.80","-3.60","4110.51","3983.73","-3.08","57.20","84.77"
"2022","Finland","FI","5","19","2984.80","2864.71","-4.02","3983.73","3859.33","-3.12","58.28","85.31"
"2022","Finland","FI","5","20","2864.71","2692.19","-6.02","3859.33","3685.05","-4.52","58.73","85.88"
"2022","Finland","FI","5","21","2692.19","2501.11","-7.10","3685.05","3484.16","-5.45","58.85","86.62"
"2022","Finland","FI","5","22","2501.11","2374.37","-5.07","3484.16","3355.89","-3.68","59.09","87.43"
"2022","Finland","FI","5","23","2374.37","0","0","3355.89","0","0","59.38","88.00"
"2022","Finland","FI","6","0","1159.98","1155.63","-0.38","2157.63","2154.05","-0.17","57.18","93.30"
"2022","Finland","FI","6","1","1155.63","1162.79","0.62","2154.05","2152.69","-0.06","57.05","93.32"
"2022","Finland","FI","6","2","1162.79","1218.80","4.82","2152.69","2190.10","1.74","57.32","93.31"
"2022","Finland","FI","6","3","1218.80","1331.09","9.21","2190.10","2305.70","5.28","58.20","93.14"
"2022","Finland","FI","6","4","1331.09","1391.93","4.57","2305.70","2367.05","2.66","58.33","92.68"
"2022","Finland","FI","6","5","1391.93","1462.43","5.06","2367.05","2445.83","3.33","58.87","92.47"
"2022","Finland","FI","6","6","1462.43","1474.03","0.79","2445.83","2458.69","0.53","59.11","92.21"
"2022","Finland","FI","6","7","1474.03","1417.10","-3.86","2458.69","2393.68","-2.64","59.21","92.17"
"2022","Finland","FI","6","8","1417.10","1388.63","-2.01","2393.68","2360.00","-1.41","59.54","92.41"
"2022","Finland","FI","6","9","1388.63","1382.33","-0.45","2360.00","2350.13","-0.42","59.64","92.54"
"2022","Finland","FI","6","10","1382.33","1363.87","-1.34","2350.13","2329.68","-0.87","59.51","92.55"
"2022","Finland","FI","6","11","1363.87","1345.98","-1.31","2329.68","2315.88","-0.59","59.49","92.62"
"2022","Finland","FI","6","12","1345.98","1336.24","-0.72","2315.88","2303.85","-0.52","59.20","92.69"
"2022","Finland","FI","6","13","1336.24","1336.43","0.01","2303.85","2302.67","-0.05","59.56","92.74"
"2022","Finland","FI","6","14","1336.43","1364.41","2.09","2302.67","2336.13","1.45","59.65","92.75"
"2022","Finland","FI","6","15","1364.41","1379.93","1.14","2336.13","2347.49","0.49","59.71","92.65"
"2022","Finland","FI","6","16","1379.93","1409.38","2.13","2347.49","2381.38","1.44","59.98","92.59"
"2022","Finland","FI","6","17","1409.38","1424.61","1.08","2381.38","2408.02","1.12","59.78","92.43"
"2022","Finland","FI","6","18","1424.61","1371.85","-3.70","2408.02","2345.71","-2.59","59.18","92.32"
"2022","Finland","FI","6","19","1371.85","1328.96","-3.13","2345.71","2305.09","-1.73","59.60","92.55"
"2022","Finland","FI","6","20","1328.96","1265.73","-4.76","2305.09","2251.70","-2.32","59.14","92.71"
"2022","Finland","FI","6","21","1265.73","1193.67","-5.69","2251.70","2182.65","-3.07","58.39","92.91"
"2022","Finland","FI","6","22","1193.67","1150.59","-3.61","2182.65","2142.52","-1.84","57.77","93.15"
"2022","Finland","FI","6","23","1150.59","0","0","2142.52","0","0","57.34","93.34"
"2022","Finland","FI","7","0","886.83","901.80","1.69","1938.32","1957.96","1.01","54.92","94.46"
"2022","Finland","FI","7","1","901.80","904.71","0.32","1957.96","1955.50","-0.13","54.46","94.35"
"2022","Finland","FI","7","2","904.71","944.27","4.37","1955.50","1978.90","1.20","54.52","94.39"
"2022","Finland","FI","7","3","944.27","986.49","4.47","1978.90","2018.21","1.99","55.36","94.30"
"2022","Finland","FI","7","4","986.49","979.75","-0.68","2018.21","2002.45","-0.78","56.09","94.14"
"2022","Finland","FI","7","5","979.75","999.82","2.05","2002.45","2025.10","1.13","57.00","94.19"
"2022","Finland","FI","7","6","999.82","1003.58","0.38","2025.10","2036.22","0.55","57.72","94.14"
"2022","Finland","FI","7","7","1003.58","974.38","-2.91","2036.22","2002.17","-1.67","57.84","94.13"
"2022","Finland","FI","7","8","974.38","973.03","-0.14","2002.17","2000.49","-0.08","58.15","94.27"
"2022","Finland","FI","7","9","973.03","972.37","-0.07","2000.49","1999.85","-0.03","58.34","94.27"
"2022","Finland","FI","7","10","972.37","969.07","-0.34","1999.85","1996.25","-0.18","58.39","94.27"
"2022","Finland","FI","7","11","969.07","953.12","-1.65","1996.25","1976.62","-0.98","57.99","94.28"
"2022","Finland","FI","7","12","953.12","956.67","0.37","1976.62","1977.12","0.03","58.05","94.36"
"2022","Finland","FI","7","13","956.67","969.83","1.38","1977.12","1988.12","0.56","58.20","94.35"
"2022","Finland","FI","7","14","969.83","977.51","0.79","1988.12","1992.85","0.24","58.58","94.29"
"2022","Finland","FI","7","15","977.51","982.83","0.54","1992.85","1991.45","-0.07","58.95","94.26"
"2022","Finland","FI","7","16","982.83","991.83","0.92","1991.45","1998.36","0.35","59.35","94.28"
"2022","Finland","FI","7","17","991.83","1008.10","1.64","1998.36","2026.73","1.42","59.41","94.21"
"2022","Finland","FI","7","18","1008.10","977.57","-3.03","2026.73","1984.99","-2.06","58.73","94.14"
"2022","Finland","FI","7","19","977.57","966.52","-1.13","1984.99","1979.97","-0.25","59.41","94.29"
"2022","Finland","FI","7","20","966.52","944.70","-2.26","1979.97","1978.06","-0.10","59.04","94.29"
"2022","Finland","FI","7","21","944.70","896.65","-5.09","1978.06","1939.31","-1.96","57.70","94.31"
"2022","Finland","FI","7","22","896.65","881.11","-1.73","1939.31","1930.77","-0.44","56.47","94.47"
"2022","Finland","FI","7","23","881.11","0","0","1930.77","0","0","55.49","94.51"
"2022","Finland","FI","8","0","1056.74","1077.46","1.96","2167.54","2188.99","0.99","58.64","94.09"
"2022","Finland","FI","8","1","1077.46","1134.14","5.26","2188.99","2250.55","2.81","58.54","94.00"
"2022","Finland","FI","8","2","1134.14","1187.21","4.68","2250.55","2283.12","1.45","58.27","93.76"
"2022","Finland","FI","8","3","1187.21","1248.43","5.16","2283.12","2333.72","2.22","59.38","93.62"
"2022","Finland","FI","8","4","1248.43","1283.58","2.82","2333.72","2364.95","1.34","60.15","93.39"
"2022","Finland","FI","8","5","1283.58","1340.14","4.41","2364.95","2430.46","2.77","60.56","93.26"
"2022","Finland","FI","8","6","1340.14","1371.29","2.32","2430.46","2465.14","1.43","60.56","93.03"
"2022","Finland","FI","8","7","1371.29","1358.14","-0.96","2465.14","2443.73","-0.87","60.71","92.93"
"2022","Finland","FI","8","8","1358.14","1364.20","0.45","2443.73","2451.52","0.32","61.00","93.00"
"2022","Finland","FI","8","9","1364.20","1359.49","-0.35","2451.52","2447.85","-0.15","61.31","92.97"
"2022","Finland","FI","8","10","1359.49","1356.52","-0.22","2447.85","2443.86","-0.16","61.42","92.99"
"2022","Finland","FI","8","11","1356.52","1351.28","-0.39","2443.86","2438.06","-0.24","61.43","93.05"
"2022","Finland","FI","8","12","1351.28","1352.56","0.09","2438.06","2436.74","-0.05","61.51","93.07"
"2022","Finland","FI","8","13","1352.56","1348.59","-0.29","2436.74","2428.17","-0.35","61.54","93.04"
"2022","Finland","FI","8","14","1348.59","1344.77","-0.28","2428.17","2421.44","-0.28","61.69","93.05"
"2022","Finland","FI","8","15","1344.77","1330.78","-1.04","2421.44","2401.97","-0.80","61.91","93.07"
"2022","Finland","FI","8","16","1330.78","1326.49","-0.32","2401.97","2397.77","-0.17","62.14","93.15"
"2022","Finland","FI","8","17","1326.49","1319.32","-0.54","2397.77","2397.91","0.01","62.05","93.16"
"2022","Finland","FI","8","18","1319.32","1261.24","-4.40","2397.91","2322.85","-3.13","61.91","93.17"
"2022","Finland","FI","8","19","1261.24","1231.18","-2.38","2322.85","2306.99","-0.68","62.42","93.44"
"2022","Finland","FI","8","20","1231.18","1163.80","-5.47","2306.99","2257.07","-2.16","61.38","93.51"
"2022","Finland","FI","8","21","1163.80","1086.46","-6.65","2257.07","2184.74","-3.20","60.29","93.73"
"2022","Finland","FI","8","22","1086.46","1062.64","-2.19","2184.74","2166.07","-0.85","59.79","94.03"
"2022","Finland","FI","8","23","1062.64","0","0","2166.07","0","0","59.23","94.11"
"2022","Finland","FI","9","0","1424.17","1424.50","0.02","2480.37","2481.66","0.05","47.66","92.56"
"2022","Finland","FI","9","1","1424.50","1429.37","0.34","2481.66","2482.69","0.04","47.77","92.56"
"2022","Finland","FI","9","2","1429.37","1465.76","2.55","2482.69","2506.48","0.96","48.72","92.55"
"2022","Finland","FI","9","3","1465.76","1540.83","5.12","2506.48","2584.95","3.13","50.51","92.45"
"2022","Finland","FI","9","4","1540.83","1576.43","2.31","2584.95","2622.22","1.44","51.36","92.16"
"2022","Finland","FI","9","5","1576.43","1623.44","2.98","2622.22","2678.68","2.15","52.21","92.01"
"2022","Finland","FI","9","6","1623.44","1658.69","2.17","2678.68","2729.51","1.90","52.02","91.82"
"2022","Finland","FI","9","7","1658.69","1650.25","-0.51","2729.51","2725.75","-0.14","51.41","91.65"
"2022","Finland","FI","9","8","1650.25","1648.00","-0.14","2725.75","2729.19","0.13","51.38","91.67"
"2022","Finland","FI","9","9","1648.00","1647.92","0.00","2729.19","2736.81","0.28","50.84","91.68"
"2022","Finland","FI","9","10","1647.92","1634.79","-0.80","2736.81","2723.99","-0.47","50.29","91.68"
"2022","Finland","FI","9","11","1634.79","1622.91","-0.73","2723.99","2710.87","-0.48","50.04","91.75"
"2022","Finland","FI","9","12","1622.91","1611.33","-0.71","2710.87","2694.30","-0.61","50.08","91.82"
"2022","Finland","FI","9","13","1611.33","1619.45","0.50","2694.30","2698.31","0.15","50.27","91.86"
"2022","Finland","FI","9","14","1619.45","1622.55","0.19","2698.31","2695.98","-0.09","50.75","91.82"
"2022","Finland","FI","9","15","1622.55","1619.88","-0.16","2695.98","2682.92","-0.48","51.59","91.82"
"2022","Finland","FI","9","16","1619.88","1608.13","-0.73","2682.92","2662.43","-0.76","52.84","91.84"
"2022","Finland","FI","9","17","1608.13","1623.47","0.95","2662.43","2690.50","1.05","53.70","91.90"
"2022","Finland","FI","9","18","1623.47","1560.06","-3.91","2690.50","2615.35","-2.79","52.53","91.81"
"2022","Finland","FI","9","19","1560.06","1494.64","-4.19","2615.35","2548.11","-2.57","52.56","92.07"
"2022","Finland","FI","9","20","1494.64","1441.26","-3.57","2548.11","2495.22","-2.08","51.07","92.32"
"2022","Finland","FI","9","21","1441.26","1431.21","-0.70","2495.22","2483.84","-0.46","49.31","92.52"
"2022","Finland","FI","9","22","1431.21","1447.71","1.15","2483.84","2504.63","0.84","48.11","92.54"
"2022","Finland","FI","9","23","1447.71","0","0","2504.63","0","0","47.37","92.44"
"2022","Finland","FI","10","0","1815.40","1829.31","0.77","2963.43","2980.43","0.57","51.39","90.70"
"2022","Finland","FI","10","1","1829.31","1866.89","2.05","2980.43","3016.76","1.22","51.29","90.64"
"2022","Finland","FI","10","2","1866.89","1921.46","2.92","3016.76","3058.84","1.39","51.64","90.53"
"2022","Finland","FI","10","3","1921.46","1971.53","2.61","3058.84","3103.05","1.45","53.02","90.37"
"2022","Finland","FI","10","4","1971.53","2011.53","2.03","3103.05","3147.68","1.44","54.33","90.21"
"2022","Finland","FI","10","5","2011.53","2027.01","0.77","3147.68","3162.03","0.46","54.91","90.05"
"2022","Finland","FI","10","6","2027.01","2047.61","1.02","3162.03","3189.26","0.86","55.34","90.02"
"2022","Finland","FI","10","7","2047.61","2055.65","0.39","3189.26","3198.18","0.28","55.31","89.92"
"2022","Finland","FI","10","8","2055.65","2068.89","0.64","3198.18","3219.02","0.65","55.31","89.87"
"2022","Finland","FI","10","9","2068.89","2050.92","-0.87","3219.02","3198.74","-0.63","55.04","89.80"
"2022","Finland","FI","10","10","2050.92","2043.17","-0.38","3198.74","3193.01","-0.18","54.68","89.85"
"2022","Finland","FI","10","11","2043.17","2028.74","-0.71","3193.01","3175.89","-0.54","54.36","89.89"
"2022","Finland","FI","10","12","2028.74","2022.66","-0.30","3175.89","3163.78","-0.38","54.54","89.98"
"2022","Finland","FI","10","13","2022.66","2003.00","-0.97","3163.78","3133.19","-0.97","55.05","90.02"
"2022","Finland","FI","10","14","2003.00","1995.89","-0.35","3133.19","3114.60","-0.59","55.71","90.09"
"2022","Finland","FI","10","15","1995.89","1978.45","-0.87","3114.60","3088.43","-0.84","56.73","90.16"
"2022","Finland","FI","10","16","1978.45","1975.12","-0.17","3088.43","3090.95","0.08","57.60","90.26"
"2022","Finland","FI","10","17","1975.12","1969.24","-0.30","3090.95","3102.05","0.36","57.25","90.27"
"2022","Finland","FI","10","18","1969.24","1892.41","-3.90","3102.05","3011.88","-2.91","56.04","90.23"
"2022","Finland","FI","10","19","1892.41","1852.81","-2.09","3011.88","2973.03","-1.29","55.90","90.55"
"2022","Finland","FI","10","20","1852.81","1822.17","-1.65","2973.03","2949.24","-0.80","54.83","90.69"
"2022","Finland","FI","10","21","1822.17","1795.21","-1.48","2949.24","2929.31","-0.68","53.80","90.76"
"2022","Finland","FI","10","22","1795.21","1805.00","0.55","2929.31","2946.33","0.58","52.91","90.81"
"2022","Finland","FI","10","23","1805.00","0","0","2946.33","0","0","52.30","90.74"
