"year_","country","zone_id","month_grouped","hour_grouped","total_direct_carbon_emission","next_direct_carbon_emission","direct_decrease_or_increase","total_lca_carbon_emission","next_lca_carbon_emission","lca_decrease_or_increase","avg_renewable_percentage","avg_low_carbon_percentage"
"2021","Norway","NO","1","0","228.85","268.93","17.51","994.11","1040.17","4.63","97.55","98.83"
"2021","Norway","NO","1","1","268.93","278.00","3.37","1040.17","1050.46","0.99","97.16","98.66"
"2021","Norway","NO","1","2","278.00","261.49","-5.94","1050.46","1031.76","-1.78","97.14","98.63"
"2021","Norway","NO","1","3","261.49","240.33","-8.09","1031.76","1009.76","-2.13","97.43","98.72"
"2021","Norway","NO","1","4","240.33","205.01","-14.70","1009.76","969.82","-3.96","98.04","98.79"
"2021","Norway","NO","1","5","205.01","184.89","-9.81","969.82","947.38","-2.31","98.46","98.92"
"2021","Norway","NO","1","6","184.89","188.01","1.69","947.38","950.19","0.30","98.75","98.99"
"2021","Norway","NO","1","7","188.01","186.91","-0.59","950.19","949.04","-0.12","98.82","99.00"
"2021","Norway","NO","1","8","186.91","185.15","-0.94","949.04","947.34","-0.18","98.84","99.00"
"2021","Norway","NO","1","9","185.15","170.55","-7.89","947.34","930.96","-1.73","98.90","99.01"
"2021","Norway","NO","1","10","170.55","168.93","-0.95","930.96","930.18","-0.08","98.98","99.08"
"2021","Norway","NO","1","11","168.93","164.69","-2.51","930.18","925.53","-0.50","98.95","99.07"
"2021","Norway","NO","1","12","164.69","155.22","-5.75","925.53","914.32","-1.21","98.96","99.09"
"2021","Norway","NO","1","13","155.22","150.90","-2.78","914.32","907.55","-0.74","99.02","99.14"
"2021","Norway","NO","1","14","150.90","166.01","10.01","907.55","923.95","1.81","99.11","99.20"
"2021","Norway","NO","1","15","166.01","154.65","-6.84","923.95","910.95","-1.41","99.09","99.16"
"2021","Norway","NO","1","16","154.65","171.63","10.98","910.95","931.32","2.24","99.17","99.21"
"2021","Norway","NO","1","17","171.63","157.53","-8.22","931.32","915.33","-1.72","99.03","99.08"
"2021","Norway","NO","1","18","157.53","163.83","4.00","915.33","922.59","0.79","99.01","99.13"
"2021","Norway","NO","1","19","163.83","151.13","-7.75","922.59","907.56","-1.63","98.84","99.09"
"2021","Norway","NO","1","20","151.13","166.31","10.04","907.56","925.96","2.03","98.80","99.16"
"2021","Norway","NO","1","21","166.31","180.49","8.53","925.96","940.32","1.55","98.55","99.06"
"2021","Norway","NO","1","22","180.49","210.01","16.36","940.32","972.94","3.47","98.21","99.03"
"2021","Norway","NO","1","23","210.01","0","0","972.94","0","0","97.77","98.89"
"2021","Norway","NO","2","0","262.03","309.03","17.94","951.28","1004.58","5.60","96.89","98.59"
"2021","Norway","NO","2","1","309.03","363.46","17.61","1004.58","1066.08","6.12","96.57","98.38"
"2021","Norway","NO","2","2","363.46","364.35","0.24","1066.08","1067.71","0.15","96.14","98.14"
"2021","Norway","NO","2","3","364.35","325.04","-10.79","1067.71","1023.84","-4.11","96.25","98.11"
"2021","Norway","NO","2","4","325.04","265.86","-18.21","1023.84","958.52","-6.38","96.79","98.28"
"2021","Norway","NO","2","5","265.86","225.98","-15.00","958.52","913.75","-4.67","97.47","98.57"
"2021","Norway","NO","2","6","225.98","208.08","-7.92","913.75","892.33","-2.34","97.97","98.77"
"2021","Norway","NO","2","7","208.08","192.67","-7.41","892.33","875.08","-1.93","98.28","98.87"
"2021","Norway","NO","2","8","192.67","199.56","3.58","875.08","884.12","1.03","98.56","98.95"
"2021","Norway","NO","2","9","199.56","176.87","-11.37","884.12","858.86","-2.86","98.45","98.91"
"2021","Norway","NO","2","10","176.87","182.93","3.43","858.86","866.10","0.84","98.51","99.02"
"2021","Norway","NO","2","11","182.93","210.65","15.15","866.10","897.68","3.65","98.37","98.99"
"2021","Norway","NO","2","12","210.65","202.74","-3.76","897.68","888.30","-1.04","98.15","98.85"
"2021","Norway","NO","2","13","202.74","186.93","-7.80","888.30","869.46","-2.12","98.13","98.88"
"2021","Norway","NO","2","14","186.93","177.00","-5.31","869.46","856.82","-1.45","98.33","98.95"
"2021","Norway","NO","2","15","177.00","161.22","-8.92","856.82","838.19","-2.17","98.52","99.02"
"2021","Norway","NO","2","16","161.22","146.00","-9.44","838.19","820.48","-2.11","98.90","99.11"
"2021","Norway","NO","2","17","146.00","156.99","7.53","820.48","832.54","1.47","99.02","99.19"
"2021","Norway","NO","2","18","156.99","177.61","13.13","832.54","855.75","2.79","98.78","99.13"
"2021","Norway","NO","2","19","177.61","213.08","19.97","855.75","894.99","4.59","98.38","99.01"
"2021","Norway","NO","2","20","213.08","195.11","-8.43","894.99","874.13","-2.33","98.00","98.83"
"2021","Norway","NO","2","21","195.11","200.02","2.52","874.13","879.63","0.63","97.91","98.91"
"2021","Norway","NO","2","22","200.02","226.29","13.13","879.63","909.93","3.44","97.61","98.87"
"2021","Norway","NO","2","23","226.29","0","0","909.93","0","0","97.19","98.75"
"2021","Norway","NO","3","0","218.97","230.05","5.06","966.73","979.54","1.33","96.48","98.80"
"2021","Norway","NO","3","1","230.05","247.11","7.42","979.54","1000.14","2.10","96.39","98.75"
"2021","Norway","NO","3","2","247.11","238.04","-3.67","1000.14","990.92","-0.92","96.41","98.68"
"2021","Norway","NO","3","3","238.04","232.25","-2.43","990.92","985.68","-0.53","96.75","98.73"
"2021","Norway","NO","3","4","232.25","219.20","-5.62","985.68","972.66","-1.32","97.47","98.77"
"2021","Norway","NO","3","5","219.20","205.63","-6.19","972.66","957.95","-1.51","97.95","98.86"
"2021","Norway","NO","3","6","205.63","199.52","-2.97","957.95","951.95","-0.63","98.34","98.94"
"2021","Norway","NO","3","7","199.52","197.96","-0.78","951.95","951.93","0.00","98.41","98.98"
"2021","Norway","NO","3","8","197.96","191.15","-3.44","951.93","943.96","-0.84","98.35","98.98"
"2021","Norway","NO","3","9","191.15","190.33","-0.43","943.96","942.65","-0.14","98.37","99.00"
"2021","Norway","NO","3","10","190.33","202.89","6.60","942.65","956.92","1.51","98.37","99.00"
"2021","Norway","NO","3","11","202.89","205.05","1.06","956.92","958.12","0.13","98.15","98.94"
"2021","Norway","NO","3","12","205.05","212.21","3.49","958.12","965.03","0.72","98.08","98.92"
"2021","Norway","NO","3","13","212.21","194.31","-8.44","965.03","943.93","-2.19","97.98","98.89"
"2021","Norway","NO","3","14","194.31","181.37","-6.66","943.93","928.79","-1.60","98.18","98.97"
"2021","Norway","NO","3","15","181.37","164.11","-9.52","928.79","910.36","-1.98","98.44","99.02"
"2021","Norway","NO","3","16","164.11","139.89","-14.76","910.36","882.46","-3.06","98.67","99.10"
"2021","Norway","NO","3","17","139.89","135.57","-3.09","882.46","876.12","-0.72","99.00","99.23"
"2021","Norway","NO","3","18","135.57","149.29","10.12","876.12","889.72","1.55","98.87","99.24"
"2021","Norway","NO","3","19","149.29","162.56","8.89","889.72","904.36","1.65","98.44","99.16"
"2021","Norway","NO","3","20","162.56","188.42","15.91","904.36","934.20","3.30","98.13","99.08"
"2021","Norway","NO","3","21","188.42","206.92","9.82","934.20","954.31","2.15","97.54","98.96"
"2021","Norway","NO","3","22","206.92","210.70","1.83","954.31","958.40","0.43","96.85","98.86"
"2021","Norway","NO","3","23","210.70","0","0","958.40","0","0","96.74","98.85"
"2021","Norway","NO","4","0","181.95","179.36","-1.42","913.45","911.31","-0.23","97.08","98.91"
"2021","Norway","NO","4","1","179.36","178.19","-0.65","911.31","910.49","-0.09","97.04","98.92"
"2021","Norway","NO","4","2","178.19","163.70","-8.13","910.49","893.63","-1.85","97.05","98.92"
"2021","Norway","NO","4","3","163.70","149.76","-8.52","893.63","877.76","-1.78","97.36","99.01"
"2021","Norway","NO","4","4","149.76","148.01","-1.17","877.76","876.81","-0.11","97.75","99.10"
"2021","Norway","NO","4","5","148.01","162.59","9.85","876.81","895.93","2.18","98.10","99.13"
"2021","Norway","NO","4","6","162.59","177.76","9.33","895.93","916.35","2.28","98.25","99.04"
"2021","Norway","NO","4","7","177.76","201.22","13.20","916.35","944.68","3.09","98.17","98.96"
"2021","Norway","NO","4","8","201.22","220.50","9.58","944.68","966.81","2.34","97.91","98.81"
"2021","Norway","NO","4","9","220.50","244.27","10.78","966.81","994.99","2.91","97.55","98.71"
"2021","Norway","NO","4","10","244.27","270.67","10.81","994.99","1025.36","3.05","97.21","98.58"
"2021","Norway","NO","4","11","270.67","293.33","8.37","1025.36","1052.63","2.66","96.92","98.46"
"2021","Norway","NO","4","12","293.33","280.42","-4.40","1052.63","1036.03","-1.58","96.55","98.34"
"2021","Norway","NO","4","13","280.42","249.08","-11.18","1036.03","995.90","-3.87","96.63","98.40"
"2021","Norway","NO","4","14","249.08","203.46","-18.32","995.90","939.09","-5.70","97.10","98.56"
"2021","Norway","NO","4","15","203.46","165.91","-18.46","939.09","894.91","-4.70","97.81","98.81"
"2021","Norway","NO","4","16","165.91","145.90","-12.06","894.91","872.27","-2.53","98.14","99.04"
"2021","Norway","NO","4","17","145.90","137.57","-5.71","872.27","862.37","-1.13","98.34","99.14"
"2021","Norway","NO","4","18","137.57","144.04","4.70","862.37","870.52","0.95","98.23","99.18"
"2021","Norway","NO","4","19","144.04","148.83","3.33","870.52","876.51","0.69","97.88","99.15"
"2021","Norway","NO","4","20","148.83","161.53","8.53","876.51","890.69","1.62","97.50","99.12"
"2021","Norway","NO","4","21","161.53","165.31","2.34","890.69","894.55","0.43","97.14","99.04"
"2021","Norway","NO","4","22","165.31","177.80","7.56","894.55","909.68","1.69","97.15","99.02"
"2021","Norway","NO","4","23","177.80","0","0","909.68","0","0","97.15","98.95"
"2021","Norway","NO","5","0","262.04","285.68","9.02","1052.79","1080.71","2.65","96.25","98.45"
"2021","Norway","NO","5","1","285.68","293.29","2.66","1080.71","1090.76","0.93","95.98","98.35"
"2021","Norway","NO","5","2","293.29","267.26","-8.88","1090.76","1059.39","-2.88","95.94","98.31"
"2021","Norway","NO","5","3","267.26","236.10","-11.66","1059.39","1024.24","-3.32","96.63","98.45"
"2021","Norway","NO","5","4","236.10","218.76","-7.34","1024.24","1004.04","-1.97","97.58","98.64"
"2021","Norway","NO","5","5","218.76","216.04","-1.24","1004.04","1002.40","-0.16","98.05","98.76"
"2021","Norway","NO","5","6","216.04","225.71","4.48","1002.40","1015.39","1.30","98.16","98.82"
"2021","Norway","NO","5","7","225.71","285.88","26.66","1015.39","1090.82","7.43","98.07","98.77"
"2021","Norway","NO","5","8","285.88","307.58","7.59","1090.82","1118.98","2.58","97.46","98.41"
"2021","Norway","NO","5","9","307.58","317.69","3.29","1118.98","1133.54","1.30","97.33","98.32"
"2021","Norway","NO","5","10","317.69","342.88","7.93","1133.54","1165.11","2.79","97.26","98.27"
"2021","Norway","NO","5","11","342.88","359.12","4.74","1165.11","1184.63","1.68","96.93","98.12"
"2021","Norway","NO","5","12","359.12","340.65","-5.14","1184.63","1160.29","-2.05","96.61","98.00"
"2021","Norway","NO","5","13","340.65","291.60","-14.40","1160.29","1095.99","-5.54","96.59","98.09"
"2021","Norway","NO","5","14","291.60","238.56","-18.19","1095.99","1030.39","-5.99","96.93","98.34"
"2021","Norway","NO","5","15","238.56","177.04","-25.79","1030.39","954.04","-7.41","97.65","98.65"
"2021","Norway","NO","5","16","177.04","145.62","-17.75","954.04","916.93","-3.89","98.44","98.99"
"2021","Norway","NO","5","17","145.62","133.70","-8.19","916.93","902.72","-1.55","98.79","99.13"
"2021","Norway","NO","5","18","133.70","125.29","-6.29","902.72","892.30","-1.15","98.66","99.17"
"2021","Norway","NO","5","19","125.29","138.85","10.82","892.30","908.81","1.85","98.53","99.20"
"2021","Norway","NO","5","20","138.85","168.75","21.53","908.81","945.00","3.98","98.30","99.14"
"2021","Norway","NO","5","21","168.75","195.07","15.60","945.00","975.55","3.23","97.55","98.98"
"2021","Norway","NO","5","22","195.07","235.08","20.51","975.55","1020.95","4.65","96.94","98.83"
"2021","Norway","NO","5","23","235.08","0","0","1020.95","0","0","96.49","98.58"
"2021","Norway","NO","6","0","142.45","142.37","-0.06","880.13","880.09","0.00","98.52","99.04"
"2021","Norway","NO","6","1","142.37","145.37","2.11","880.09","883.93","0.44","98.53","99.03"
"2021","Norway","NO","6","2","145.37","144.38","-0.68","883.93","882.06","-0.21","98.52","99.02"
"2021","Norway","NO","6","3","144.38","140.57","-2.64","882.06","877.87","-0.48","98.75","99.03"
"2021","Norway","NO","6","4","140.57","132.61","-5.66","877.87","869.32","-0.97","98.86","99.08"
"2021","Norway","NO","6","5","132.61","129.78","-2.13","869.32","866.16","-0.36","98.99","99.14"
"2021","Norway","NO","6","6","129.78","133.23","2.66","866.16","870.59","0.51","99.08","99.17"
"2021","Norway","NO","6","7","133.23","142.14","6.69","870.59","881.44","1.25","99.03","99.16"
"2021","Norway","NO","6","8","142.14","145.66","2.48","881.44","886.01","0.52","98.94","99.12"
"2021","Norway","NO","6","9","145.66","155.67","6.87","886.01","897.83","1.33","98.92","99.08"
"2021","Norway","NO","6","10","155.67","186.76","19.97","897.83","934.57","4.09","98.81","99.04"
"2021","Norway","NO","6","11","186.76","195.95","4.92","934.57","945.22","1.14","98.62","98.88"
"2021","Norway","NO","6","12","195.95","182.54","-6.84","945.22","929.13","-1.70","98.57","98.84"
"2021","Norway","NO","6","13","182.54","155.94","-14.57","929.13","896.96","-3.46","98.64","98.87"
"2021","Norway","NO","6","14","155.94","137.23","-12.00","896.96","875.02","-2.45","98.78","99.02"
"2021","Norway","NO","6","15","137.23","121.11","-11.75","875.02","856.45","-2.12","98.92","99.11"
"2021","Norway","NO","6","16","121.11","119.48","-1.35","856.45","854.42","-0.24","99.06","99.19"
"2021","Norway","NO","6","17","119.48","117.56","-1.61","854.42","852.33","-0.24","99.15","99.20"
"2021","Norway","NO","6","18","117.56","118.55","0.84","852.33","853.61","0.15","99.15","99.20"
"2021","Norway","NO","6","19","118.55","117.89","-0.56","853.61","852.59","-0.12","99.11","99.19"
"2021","Norway","NO","6","20","117.89","121.76","3.28","852.59","856.62","0.47","98.98","99.18"
"2021","Norway","NO","6","21","121.76","130.69","7.33","856.62","866.80","1.19","98.59","99.15"
"2021","Norway","NO","6","22","130.69","138.41","5.91","866.80","875.33","0.98","98.50","99.10"
"2021","Norway","NO","6","23","138.41","0","0","875.33","0","0","98.52","99.06"
"2021","Norway","NO","7","0","217.13","226.93","4.51","991.45","1001.79","1.04","97.28","98.63"
"2021","Norway","NO","7","1","226.93","220.39","-2.88","1001.79","994.26","-0.75","97.09","98.58"
"2021","Norway","NO","7","2","220.39","212.16","-3.73","994.26","985.55","-0.88","97.11","98.60"
"2021","Norway","NO","7","3","212.16","205.33","-3.22","985.55","978.25","-0.74","97.27","98.64"
"2021","Norway","NO","7","4","205.33","195.94","-4.57","978.25","968.16","-1.03","97.84","98.72"
"2021","Norway","NO","7","5","195.94","195.24","-0.36","968.16","968.44","0.03","98.27","98.79"
"2021","Norway","NO","7","6","195.24","209.77","7.44","968.44","985.44","1.76","98.42","98.83"
"2021","Norway","NO","7","7","209.77","221.71","5.69","985.44","999.46","1.42","98.45","98.76"
"2021","Norway","NO","7","8","221.71","224.51","1.26","999.46","1001.87","0.24","98.34","98.70"
"2021","Norway","NO","7","9","224.51","233.24","3.89","1001.87","1012.06","1.02","98.34","98.70"
"2021","Norway","NO","7","10","233.24","264.62","13.45","1012.06","1048.25","3.58","98.27","98.67"
"2021","Norway","NO","7","11","264.62","272.51","2.98","1048.25","1057.20","0.85","98.02","98.50"
"2021","Norway","NO","7","12","272.51","261.92","-3.89","1057.20","1044.82","-1.17","97.90","98.45"
"2021","Norway","NO","7","13","261.92","237.39","-9.37","1044.82","1015.23","-2.83","97.98","98.49"
"2021","Norway","NO","7","14","237.39","200.55","-15.52","1015.23","971.16","-4.34","98.09","98.61"
"2021","Norway","NO","7","15","200.55","179.65","-10.42","971.16","947.49","-2.44","98.43","98.80"
"2021","Norway","NO","7","16","179.65","168.15","-6.40","947.49","933.99","-1.42","98.62","98.90"
"2021","Norway","NO","7","17","168.15","164.65","-2.08","933.99","930.47","-0.38","98.67","98.96"
"2021","Norway","NO","7","18","164.65","161.84","-1.71","930.47","927.80","-0.29","98.68","98.96"
"2021","Norway","NO","7","19","161.84","162.59","0.46","927.80","928.88","0.12","98.69","98.97"
"2021","Norway","NO","7","20","162.59","169.94","4.52","928.88","937.34","0.91","98.48","98.95"
"2021","Norway","NO","7","21","169.94","182.45","7.36","937.34","951.88","1.55","97.89","98.91"
"2021","Norway","NO","7","22","182.45","209.78","14.98","951.88","983.11","3.28","97.64","98.83"
"2021","Norway","NO","7","23","209.78","0","0","983.11","0","0","97.40","98.68"
"2021","Norway","NO","8","0","447.96","483.06","7.84","1250.58","1290.28","3.17","96.28","97.66"
"2021","Norway","NO","8","1","483.06","443.57","-8.17","1290.28","1245.49","-3.47","96.10","97.50"
"2021","Norway","NO","8","2","443.57","380.31","-14.26","1245.49","1174.07","-5.73","96.26","97.64"
"2021","Norway","NO","8","3","380.31","337.13","-11.35","1174.07","1125.66","-4.12","96.56","97.95"
"2021","Norway","NO","8","4","337.13","308.18","-8.59","1125.66","1094.57","-2.76","97.09","98.17"
"2021","Norway","NO","8","5","308.18","280.35","-9.03","1094.57","1063.16","-2.87","97.44","98.30"
"2021","Norway","NO","8","6","280.35","270.14","-3.64","1063.16","1052.63","-0.99","97.94","98.46"
"2021","Norway","NO","8","7","270.14","287.63","6.47","1052.63","1073.34","1.97","98.09","98.53"
"2021","Norway","NO","8","8","287.63","301.23","4.73","1073.34","1090.11","1.56","97.89","98.44"
"2021","Norway","NO","8","9","301.23","326.18","8.28","1090.11","1119.01","2.65","97.82","98.37"
"2021","Norway","NO","8","10","326.18","378.22","15.95","1119.01","1177.74","5.25","97.66","98.28"
"2021","Norway","NO","8","11","378.22","418.10","10.54","1177.74","1221.81","3.74","97.37","98.06"
"2021","Norway","NO","8","12","418.10","378.09","-9.57","1221.81","1173.53","-3.95","97.07","97.89"
"2021","Norway","NO","8","13","378.09","306.24","-19.00","1173.53","1089.85","-7.13","97.27","98.04"
"2021","Norway","NO","8","14","306.24","246.37","-19.55","1089.85","1020.44","-6.37","97.62","98.36"
"2021","Norway","NO","8","15","246.37","219.34","-10.97","1020.44","989.79","-3.00","98.22","98.64"
"2021","Norway","NO","8","16","219.34","193.11","-11.96","989.79","961.00","-2.91","98.42","98.75"
"2021","Norway","NO","8","17","193.11","178.85","-7.38","961.00","945.52","-1.61","98.43","98.86"
"2021","Norway","NO","8","18","178.85","171.31","-4.22","945.52","936.30","-0.98","98.36","98.91"
"2021","Norway","NO","8","19","171.31","176.72","3.16","936.30","941.69","0.58","98.30","98.93"
"2021","Norway","NO","8","20","176.72","214.47","21.36","941.69","983.12","4.40","98.09","98.90"
"2021","Norway","NO","8","21","214.47","285.32","33.03","983.12","1063.72","8.20","97.57","98.71"
"2021","Norway","NO","8","22","285.32","364.39","27.71","1063.72","1154.08","8.49","97.34","98.39"
"2021","Norway","NO","8","23","364.39","0","0","1154.08","0","0","96.82","98.04"
"2021","Norway","NO","9","0","250.62","268.68","7.21","991.29","1011.10","2.00","96.84","98.58"
"2021","Norway","NO","9","1","268.68","251.69","-6.32","1011.10","992.03","-1.89","96.75","98.49"
"2021","Norway","NO","9","2","251.69","219.42","-12.82","992.03","955.40","-3.69","96.88","98.56"
"2021","Norway","NO","9","3","219.42","203.65","-7.19","955.40","938.50","-1.77","97.31","98.72"
"2021","Norway","NO","9","4","203.65","180.63","-11.30","938.50","913.05","-2.71","97.70","98.82"
"2021","Norway","NO","9","5","180.63","170.25","-5.75","913.05","902.77","-1.13","98.20","98.93"
"2021","Norway","NO","9","6","170.25","180.99","6.31","902.77","915.17","1.37","98.45","98.98"
"2021","Norway","NO","9","7","180.99","212.00","17.13","915.17","951.52","3.97","98.52","98.93"
"2021","Norway","NO","9","8","212.00","237.81","12.17","951.52","982.05","3.21","98.24","98.78"
"2021","Norway","NO","9","9","237.81","259.65","9.18","982.05","1007.58","2.60","97.96","98.64"
"2021","Norway","NO","9","10","259.65","286.64","10.39","1007.58","1039.65","3.18","97.73","98.57"
"2021","Norway","NO","9","11","286.64","267.59","-6.65","1039.65","1016.78","-2.20","97.42","98.41"
"2021","Norway","NO","9","12","267.59","218.04","-18.52","1016.78","959.30","-5.65","97.51","98.47"
"2021","Norway","NO","9","13","218.04","179.33","-17.75","959.30","915.69","-4.55","97.67","98.67"
"2021","Norway","NO","9","14","179.33","167.19","-6.77","915.69","901.05","-1.60","97.87","98.82"
"2021","Norway","NO","9","15","167.19","164.87","-1.39","901.05","896.75","-0.48","98.17","98.90"
"2021","Norway","NO","9","16","164.87","161.31","-2.16","896.75","891.82","-0.55","98.31","98.93"
"2021","Norway","NO","9","17","161.31","159.57","-1.08","891.82","888.68","-0.35","98.26","98.96"
"2021","Norway","NO","9","18","159.57","162.18","1.64","888.68","890.39","0.19","98.00","98.98"
"2021","Norway","NO","9","19","162.18","172.16","6.15","890.39","901.56","1.25","97.78","98.98"
"2021","Norway","NO","9","20","172.16","197.06","14.46","901.56","930.06","3.16","97.41","98.93"
"2021","Norway","NO","9","21","197.06","209.64","6.38","930.06","943.88","1.49","97.07","98.81"
"2021","Norway","NO","9","22","209.64","230.97","10.17","943.88","969.12","2.67","97.02","98.75"
"2021","Norway","NO","9","23","230.97","0","0","969.12","0","0","96.85","98.66"
"2021","Norway","NO","10","0","361.88","375.69","3.82","1128.21","1145.19","1.51","95.71","98.14"
"2021","Norway","NO","10","1","375.69","352.71","-6.12","1145.19","1118.79","-2.31","95.52","98.06"
"2021","Norway","NO","10","2","352.71","300.88","-14.69","1118.79","1060.82","-5.18","95.72","98.14"
"2021","Norway","NO","10","3","300.88","245.08","-18.55","1060.82","1001.04","-5.64","96.42","98.40"
"2021","Norway","NO","10","4","245.08","195.36","-20.29","1001.04","943.05","-5.79","97.23","98.69"
"2021","Norway","NO","10","5","195.36","189.69","-2.90","943.05","936.30","-0.72","97.81","98.93"
"2021","Norway","NO","10","6","189.69","203.78","7.43","936.30","953.41","1.83","97.96","98.96"
"2021","Norway","NO","10","7","203.78","225.09","10.46","953.41","978.97","2.68","98.00","98.91"
"2021","Norway","NO","10","8","225.09","231.73","2.95","978.97","986.95","0.82","97.89","98.82"
"2021","Norway","NO","10","9","231.73","240.28","3.69","986.95","997.57","1.08","97.80","98.79"
"2021","Norway","NO","10","10","240.28","256.36","6.69","997.57","1016.76","1.92","97.67","98.74"
"2021","Norway","NO","10","11","256.36","253.01","-1.31","1016.76","1013.65","-0.31","97.43","98.65"
"2021","Norway","NO","10","12","253.01","234.32","-7.39","1013.65","992.20","-2.12","97.30","98.64"
"2021","Norway","NO","10","13","234.32","224.26","-4.29","992.20","979.11","-1.32","97.47","98.75"
"2021","Norway","NO","10","14","224.26","200.87","-10.43","979.11","950.21","-2.95","97.62","98.80"
"2021","Norway","NO","10","15","200.87","171.23","-14.76","950.21","916.87","-3.51","98.13","98.93"
"2021","Norway","NO","10","16","171.23","168.19","-1.78","916.87","914.09","-0.30","98.36","99.05"
"2021","Norway","NO","10","17","168.19","187.39","11.42","914.09","935.16","2.31","98.21","99.05"
"2021","Norway","NO","10","18","187.39","228.53","21.95","935.16","982.56","5.07","97.66","98.95"
"2021","Norway","NO","10","19","228.53","253.55","10.95","982.56","1011.48","2.94","97.21","98.78"
"2021","Norway","NO","10","20","253.55","276.08","8.89","1011.48","1034.40","2.27","96.79","98.66"
"2021","Norway","NO","10","21","276.08","309.80","12.21","1034.40","1071.92","3.63","96.29","98.55"
"2021","Norway","NO","10","22","309.80","325.49","5.06","1071.92","1088.93","1.59","96.14","98.40"
"2021","Norway","NO","10","23","325.49","0","0","1088.93","0","0","95.88","98.32"
"2021","Norway","NO","11","0","240.36","245.59","2.18","972.23","978.21","0.62","96.87","98.66"
"2021","Norway","NO","11","1","245.59","238.22","-3.00","978.21","969.48","-0.89","96.68","98.63"
"2021","Norway","NO","11","2","238.22","219.18","-7.99","969.48","948.40","-2.17","96.66","98.66"
"2021","Norway","NO","11","3","219.18","194.35","-11.33","948.40","920.84","-2.91","97.03","98.72"
"2021","Norway","NO","11","4","194.35","189.83","-2.33","920.84","917.26","-0.39","97.54","98.84"
"2021","Norway","NO","11","5","189.83","160.51","-15.45","917.26","885.74","-3.44","98.03","98.90"
"2021","Norway","NO","11","6","160.51","160.83","0.20","885.74","886.30","0.06","98.41","99.04"
"2021","Norway","NO","11","7","160.83","156.86","-2.47","886.30","881.67","-0.52","98.57","99.03"
"2021","Norway","NO","11","8","156.86","151.10","-3.67","881.67","875.09","-0.75","98.57","99.05"
"2021","Norway","NO","11","9","151.10","155.04","2.61","875.09","880.03","0.56","98.57","99.08"
"2021","Norway","NO","11","10","155.04","158.44","2.19","880.03","884.88","0.55","98.51","99.06"
"2021","Norway","NO","11","11","158.44","158.54","0.06","884.88","885.44","0.06","98.44","99.05"
"2021","Norway","NO","11","12","158.54","160.62","1.31","885.44","887.72","0.26","98.46","99.06"
"2021","Norway","NO","11","13","160.62","155.87","-2.96","887.72","882.56","-0.58","98.46","99.05"
"2021","Norway","NO","11","14","155.87","141.09","-9.48","882.56","865.26","-1.96","98.58","99.08"
"2021","Norway","NO","11","15","141.09","132.86","-5.83","865.26","854.80","-1.21","98.73","99.15"
"2021","Norway","NO","11","16","132.86","138.92","4.56","854.80","861.35","0.77","98.90","99.19"
"2021","Norway","NO","11","17","138.92","150.50","8.34","861.35","874.06","1.48","98.83","99.16"
"2021","Norway","NO","11","18","150.50","162.32","7.85","874.06","887.03","1.48","98.59","99.10"
"2021","Norway","NO","11","19","162.32","174.52","7.52","887.03","900.82","1.55","98.30","99.03"
"2021","Norway","NO","11","20","174.52","183.27","5.01","900.82","910.94","1.12","98.12","98.98"
"2021","Norway","NO","11","21","183.27","200.40","9.35","910.94","929.49","2.04","97.83","98.94"
"2021","Norway","NO","11","22","200.40","221.78","10.67","929.49","952.39","2.46","97.42","98.85"
"2021","Norway","NO","11","23","221.78","0","0","952.39","0","0","97.13","98.76"
"2021","Norway","NO","12","0","514.62","567.42","10.26","1302.14","1361.70","4.57","95.69","97.62"
"2021","Norway","NO","12","1","567.42","625.74","10.28","1361.70","1426.02","4.72","95.22","97.43"
"2021","Norway","NO","12","2","625.74","638.53","2.04","1426.02","1441.36","1.08","94.91","97.17"
"2021","Norway","NO","12","3","638.53","622.53","-2.51","1441.36","1423.32","-1.25","95.02","97.09"
"2021","Norway","NO","12","4","622.53","557.32","-10.47","1423.32","1350.39","-5.12","95.37","97.17"
"2021","Norway","NO","12","5","557.32","454.78","-18.40","1350.39","1234.09","-8.61","96.26","97.47"
"2021","Norway","NO","12","6","454.78","371.20","-18.38","1234.09","1140.56","-7.58","97.01","97.93"
"2021","Norway","NO","12","7","371.20","285.64","-23.05","1140.56","1044.52","-8.42","97.57","98.24"
"2021","Norway","NO","12","8","285.64","252.88","-11.47","1044.52","1007.87","-3.51","98.15","98.62"
"2021","Norway","NO","12","9","252.88","246.66","-2.46","1007.87","1001.20","-0.66","98.32","98.75"
"2021","Norway","NO","12","10","246.66","252.24","2.26","1001.20","1008.37","0.72","98.31","98.77"
"2021","Norway","NO","12","11","252.24","276.07","9.45","1008.37","1035.92","2.73","98.25","98.73"
"2021","Norway","NO","12","12","276.07","278.29","0.80","1035.92","1037.94","0.19","98.12","98.64"
"2021","Norway","NO","12","13","278.29","280.24","0.70","1037.94","1040.49","0.25","98.13","98.65"
"2021","Norway","NO","12","14","280.24","249.67","-10.91","1040.49","1005.93","-3.32","98.17","98.64"
"2021","Norway","NO","12","15","249.67","203.52","-18.48","1005.93","953.84","-5.18","98.36","98.79"
"2021","Norway","NO","12","16","203.52","197.72","-2.85","953.84","947.03","-0.71","98.59","99.01"
